MEDIA_ID;MEDIA_NAME;CNT;TIME(2020/04/22 10:08:13.074);TIMETICK(f=10000000);FPOGX;FPOGY;FPOGS;FPOGD;FPOGID;FPOGV;BPOGX;BPOGY;BPOGV;CX;CY;CS;USER;LPCX;LPCY;LPD;LPS;LPV;RPCX;RPCY;RPD;RPS;RPV;BKID;BKDUR;BKPMIN;LPMM;LPMMV;RPMM;RPMMV;DIAL;DIALV;GSR;GSRV;HR;HRV;HRP;TTL0;TTL1;TTLV;PIXS;PIXV;AOI;SACCADE_MAG;SACCADE_DIR;Column1
0;NewMedia0;29888;483.64642;54277229174277;0.43581;0.28726;483.35522;0.29120;1318;1;0.41823;0.12708;1;0.59740;0.66574;0;;0.41121;0.44032;13.52553;0.99152;1;0.67723;0.45195;13.60851;0.99152;1;0;0.00000;2;2.86912;1;2.99236;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;85.27753;57.07740;
0;NewMedia0;29905;483.92157;54277231925566;0.42970;0.23767;483.71173;0.20984;1319;1;0.42808;0.32174;1;0.59688;0.66667;0;;0.41031;0.44193;13.14504;0.96183;1;0.67627;0.45242;13.46733;0.96183;1;0;0.00000;2;2.79473;1;2.86546;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;54.82694;102.35498;
0;NewMedia0;29925;484.24548;54277235164403;0.44468;0.34241;483.93768;0.30780;1320;1;0.43962;0.28112;1;0.59688;0.66759;0;;0.41032;0.44295;13.44775;0.98416;1;0.67654;0.45333;12.98265;0.98416;1;0;0.00000;2;2.79854;1;2.86647;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;116.71839;284.26569;
0;NewMedia0;29944;484.55304;54277238240329;0.44606;0.25778;484.26221;0.29083;1321;1;0.44011;0.18795;1;0.59688;0.66759;0;;0.40913;0.44443;12.82775;1.00622;1;0.67537;0.45457;12.26355;1.00622;1;0;0.00000;2;2.71643;1;2.80585;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;91.43882;88.33952;
0;NewMedia0;29958;484.77905;54277240499988;0.44133;0.35425;484.56873;0.21033;1322;1;0.42946;0.30811;1;0.59688;0.66759;0;;0.40942;0.44558;13.28983;0.97644;1;0.67544;0.45488;12.32234;0.97644;1;0;0.00000;2;2.58537;1;2.67096;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;104.58271;265.01837;
0;NewMedia0;29998;485.42688;54277246978793;0.45585;0.36736;484.79639;0.63049;1323;1;0.47386;0.37613;1;0.59688;0.66759;0;;0.40854;0.44493;13.04911;0.98416;1;0.67413;0.45394;12.83471;0.97672;1;0;0.00000;2;2.71583;1;2.74301;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;31.26783;333.07507;
0;NewMedia0;30013;485.66852;54277249394931;0.53648;0.31923;485.44299;0.22552;1324;1;0.67026;0.33627;1;0.59688;0.66759;0;;0.41132;0.44325;13.97972;0.96937;1;0.67650;0.45280;12.92815;0.97681;1;0;0.00000;2;2.76211;1;2.90600;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;163.30334;18.56050;
0;NewMedia0;30027;485.89508;54277251660405;0.49661;0.31679;485.68457;0.21051;1325;1;0.44890;0.28121;1;0.59688;0.66759;0;;0.40654;0.44429;13.49295;0.96928;1;0.67218;0.45351;12.40732;0.97672;1;0;0.00000;2;2.76686;1;2.86260;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;76.59583;178.02843;
0;NewMedia0;30051;486.28339;54277255543417;0.43326;0.34090;485.91095;0.37244;1326;1;0.40656;0.38946;1;0.59688;0.66944;0;;0.40750;0.44348;14.57908;0.98398;1;0.67313;0.45318;14.32549;0.99143;1;0;0.00000;2;2.91486;1;2.90026;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;124.38791;192.08342;
0;NewMedia0;30071;486.60663;54277258776295;0.42093;0.32241;486.29956;0.30707;1327;1;0.38342;0.15509;1;0.59635;0.67037;0;;0.40711;0.44105;14.41920;0.99152;1;0.67297;0.45073;14.14830;0.99152;1;0;0.00000;2;2.94001;1;3.02421;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;30.97108;139.85161;
0;NewMedia0;30090;486.91455;54277261855332;0.39956;0.17064;486.67163;0.24292;1328;1;0.46171;0.44881;1;0.59635;0.67037;0;;0.41078;0.44288;14.28452;0.98416;1;0.67648;0.45364;13.81753;0.98416;1;0;0.00000;2;2.85269;1;2.84468;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;168.96893;104.05350;
0;NewMedia0;30133;487.60950;54277268804576;0.45500;0.37429;486.97858;0.63092;1329;1;0.47420;0.31913;1;0.59583;0.67130;0;;0.40979;0.44315;14.36495;0.99887;1;0.67555;0.45342;14.11779;0.99887;1;0;0.00000;2;2.77708;1;2.86389;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;244.34601;295.82550;
0;NewMedia0;30150;487.88501;54277271559952;0.45678;0.33271;487.62573;0.25928;1330;1;0.47106;0.17734;1;0.59583;0.67130;0;;0.41072;0.44182;14.60523;1.00622;1;0.67608;0.45218;14.42299;1.00622;1;0;0.00000;2;2.82508;1;2.89309;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;45.03623;85.64797;
0;NewMedia0;30176;488.31110;54277275820857;0.43753;0.27579;487.90155;0.40955;1331;1;0.39770;0.47392;0;0.59583;0.67130;0;;0.41214;0.44282;13.50082;1.00622;0;0.67740;0.45405;13.30132;1.00622;0;39;0.00000;2;2.62728;0;2.61344;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;71.72895;121.01568;
0;NewMedia0;30216;488.95209;54277282230836;0.42939;0.34693;488.47638;0.47571;1332;1;0.46777;0.37299;1;0.59583;0.67130;0;;0.41496;0.44131;13.39759;1.00622;1;0.68074;0.45318;12.91365;1.00622;1;0;0.00000;3;2.62136;1;2.67823;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;78.40465;258.50192;
0;NewMedia0;30233;489.22668;54277284976832;0.40509;0.37515;488.97003;0.25665;1333;1;0.30254;0.45147;1;0.59583;0.67130;0;;0.41303;0.44119;13.94312;0.96174;1;0.67846;0.45315;13.60159;0.96174;1;0;0.00000;3;2.86338;1;2.95412;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;55.72851;213.15421;
0;NewMedia0;30251;489.51788;54277287888729;0.34748;0.35813;489.24554;0.27234;1334;1;0.44173;0.35534;1;0.59583;0.67222;0;;0.41110;0.44177;15.17636;0.96918;1;0.67682;0.45270;15.18628;0.97663;1;0;0.00000;3;2.90910;1;3.01686;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;112.12815;170.56470;
0;NewMedia0;30269;489.81024;54277290811942;0.45454;0.42484;489.53461;0.27563;1335;1;0.48912;0.52522;1;0.59583;0.67315;0;;0.41245;0.44213;14.91633;0.99878;1;0.67787;0.45353;14.89434;0.99133;1;0;0.00000;3;2.83486;1;2.86081;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;217.81569;340.68451;
0;NewMedia0;30292;490.18353;54277294545277;0.51346;0.43829;489.87469;0.30884;1336;1;0.42220;0.39054;1;0.59583;0.67315;0;;0.41219;0.44165;15.59801;1.00622;1;0.67771;0.45263;15.79642;1.00622;1;0;0.00000;3;3.06531;1;2.97488;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;114.05514;352.68295;
0;NewMedia0;30310;490.47253;54277297435099;0.45106;0.41036;490.19763;0.27490;1337;1;0.49838;0.46023;1;0.59583;0.67315;0;;0.41436;0.44163;15.05229;0.99878;1;0.67982;0.45308;15.65192;1.00622;1;0;0.00000;3;3.01858;1;2.99788;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;123.54687;165.86818;
0;NewMedia0;30327;490.74878;54277300197335;0.54849;0.38093;490.48828;0.26050;1338;1;0.56998;0.37811;1;0.59583;0.67315;0;;0.41325;0.44154;15.69229;1.01456;1;0.67842;0.45214;15.61345;1.01456;1;0;0.00000;3;2.95480;1;3.02269;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;189.74664;9.64306;
0;NewMedia0;30350;491.12103;54277303919974;0.57493;0.36424;490.76392;0.35712;1339;1;0.62170;0.34460;1;0.59583;0.67315;0;;0.41182;0.44196;15.50994;0.99152;1;0.67682;0.45238;15.65810;0.99152;1;0;0.00000;3;2.99944;1;3.30528;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;53.86995;19.54862;
0;NewMedia0;30369;491.42645;54277306974164;0.61804;0.34979;491.13611;0.29034;1340;1;0.61650;0.34495;1;0.59583;0.67315;0;;0.41394;0.44177;15.09067;0.98417;1;0.67945;0.45330;16.15136;0.98417;1;0;0.00000;3;3.05640;1;3.07849;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;84.22960;10.67741;
0;NewMedia0;30392;491.79852;54277310694992;0.59456;0.33256;491.44586;0.35266;1341;1;0.56894;0.37165;1;0.59583;0.67315;0;;0.41399;0.44206;14.78365;0.96918;1;0.67950;0.45359;15.32091;0.97663;1;0;0.00000;3;2.89214;1;3.11936;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;48.77108;157.57053;
0;NewMedia0;30459;492.88263;54277321536249;0.60250;0.31569;491.81494;1.06769;1342;1;0.60494;0.40947;1;0.59427;0.67407;0;;0.41163;0.44102;14.91316;0.96928;1;0.67739;0.45272;15.23098;0.96183;1;0;0.00000;3;2.97426;1;2.95810;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;23.75616;50.07998;
0;NewMedia0;30484;493.28711;54277325580733;0.60115;0.34558;492.89844;0.38867;1343;1;0.62629;0.31942;1;0.59427;0.67500;0;;0.41412;0.44180;14.53934;0.99887;1;0.67961;0.45351;14.75233;0.99887;1;0;0.00000;3;2.96305;1;2.93531;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;32.38509;265.40924;
0;NewMedia0;30534;494.09540;54277333663493;0.96937;0.37843;493.49683;0.59857;1344;1;0.89908;0.45004;1;0.59427;0.67500;0;;0.41515;0.44174;14.00071;0.97644;1;0.68128;0.45265;14.51925;0.97644;1;0;0.00000;3;2.96120;1;3.09250;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;707.87207;357.12717;
0;NewMedia0;30574;494.74280;54277340137626;0.54250;0.41413;494.20819;0.53461;1345;1;0.53665;0.45893;1;0.59427;0.67500;0;;0.41106;0.44064;13.24899;0.97672;1;0.67716;0.45194;13.87250;0.98417;1;0;0.00000;3;2.57161;1;2.78834;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;820.49670;182.69339;
0;NewMedia0;30580;494.84296;54277341139544;0.54724;0.46719;494.75842;0.08453;1346;1;0.54750;0.47372;0;0.59427;0.67500;0;;0.41126;0.44022;13.26998;1.00622;0;0.67757;0.45178;13.78523;1.00622;0;40;0.00000;3;2.64565;0;2.80125;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;58.02293;279.02393;
0;NewMedia0;30608;495.29230;54277345632588;0.59316;0.39411;495.04993;0.24237;1347;1;0.58994;0.44456;1;0.59427;0.67500;0;;0.41372;0.44076;14.49069;0.97644;1;0.68018;0.45262;14.49299;0.97644;1;0;0.00000;4;2.87484;1;2.79599;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;118.33295;41.83485;
0;NewMedia0;30626;495.58411;54277348550919;0.63738;0.40741;495.30798;0.27612;1348;1;0.70881;0.40056;1;0.59427;0.67500;0;;0.42075;0.43950;13.76123;0.96174;1;0.68722;0.45363;14.05967;0.96174;1;0;0.00000;4;2.73228;1;2.86663;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;86.10896;350.39749;
0;NewMedia0;30648;495.93933;54277352102815;0.65783;0.38634;495.59967;0.33966;1349;1;0.75083;0.44384;1;0.59427;0.67500;0;;0.42113;0.44074;14.59538;0.96928;1;0.68751;0.45471;14.38334;0.96183;1;0;0.00000;4;2.88840;1;2.90160;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;45.38142;30.09467;
0;NewMedia0;30663;496.18256;54277354535189;0.61052;0.40059;495.95557;0.22699;1350;1;0.57268;0.42870;1;0.59427;0.67500;0;;0.41825;0.44041;14.26711;0.99133;1;0.68437;0.45519;14.37150;0.99878;1;0;0.00000;4;2.88980;1;3.08961;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;92.12973;189.61618;
0;NewMedia0;30680;496.45679;54277357277409;0.60902;0.38087;496.19879;0.25800;1351;1;0.72010;0.42585;1;0.59427;0.67500;0;;0.41917;0.44122;14.22308;0.96174;1;0.68568;0.45564;14.74036;0.96174;1;0;0.00000;4;2.98840;1;2.86682;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;21.49142;97.70121;
0;NewMedia0;30694;496.68555;54277359564948;0.61364;0.33670;496.47339;0.21216;1352;1;0.53809;0.24839;1;0.59427;0.67500;0;;0.41863;0.44184;14.74756;1.00622;1;0.68472;0.45617;14.39065;0.99878;1;0;0.00000;4;2.84874;1;2.93627;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;48.52137;79.46617;
0;NewMedia0;30716;497.03900;54277363100064;0.58568;0.35320;496.70093;0.33807;1353;1;0.59542;0.34739;1;0.59427;0.67500;0;;0.41958;0.44098;14.94015;0.99152;1;0.68584;0.45566;15.11964;0.99152;1;0;0.00000;4;2.94775;1;3.01516;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;56.56361;198.36345;
0;NewMedia0;30743;497.47546;54277367464626;0.60977;0.36505;497.05603;0.41943;1354;1;0.64487;0.37003;1;0.59427;0.67500;0;;0.42170;0.44171;15.03648;0.99878;1;0.68808;0.45809;15.06150;0.99133;1;0;0.00000;4;2.93912;1;3.05071;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;47.99074;344.53342;
0;NewMedia0;30807;498.51160;54277377825619;0.61116;0.35995;497.49188;1.01971;1355;1;0.60686;0.39795;1;0.59375;0.67685;0;;0.42069;0.43930;14.15945;0.97644;1;0.68718;0.45668;14.05315;0.97644;1;0;0.00000;4;2.79574;1;2.88362;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;6.12046;64.14915;
0;NewMedia0;30832;498.91559;54277381865823;0.55919;0.39640;498.52747;0.38812;1356;1;0.50244;0.33674;1;0.59375;0.67685;0;;0.41996;0.44040;13.98394;1.00622;1;0.68616;0.45661;13.82506;1.00622;1;0;0.00000;4;2.66012;1;2.84751;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;107.26695;201.53017;
0;NewMedia0;30850;499.20654;54277384775273;0.57124;0.32344;498.93274;0.27380;1357;1;0.58267;0.28634;1;0.59375;0.67685;0;;0.42060;0.44026;13.83083;1.00622;1;0.68673;0.45640;13.93188;0.99878;1;0;0.00000;4;2.72714;1;2.85502;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;82.12315;73.63693;
0;NewMedia0;30863;499.41687;54277386878322;0.47492;0.26176;499.22296;0.19391;1358;1;0.37072;0.14728;1;0.59375;0.67685;0;;0.41569;0.44073;13.61058;0.98389;1;0.68173;0.45588;12.32156;0.99133;1;0;0.00000;4;2.84423;1;3.04447;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;196.56596;160.19069;
0;NewMedia0;30897;499.96661;54277392375988;0.53667;0.33322;499.57904;0.38757;1359;1;0.55836;0.31934;1;0.59271;0.67685;0;;0.41636;0.44145;13.99488;0.98398;1;0.68243;0.45580;13.88835;0.97654;1;0;0.00000;4;2.69709;1;2.79919;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;141.46640;326.93784;
0;NewMedia0;30928;500.46924;54277397401853;0.90632;0.39196;500.07996;0.38928;1360;1;0.90621;0.43612;1;0.59219;0.67778;0;;0.42421;0.44074;13.82501;0.98389;1;0.69030;0.45592;14.41357;0.97644;1;0;0.00000;4;2.95505;1;3.02987;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;712.55750;354.89218;
0;NewMedia0;30958;500.95349;54277402244378;0.56397;0.40728;500.58405;0.36945;1361;1;0.57760;0.41405;1;0.59167;0.67963;0;;0.41897;0.44107;13.58915;0.95439;1;0.68526;0.45644;14.51320;0.96183;1;0;0.00000;4;2.78701;1;2.88249;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;657.52008;181.44191;
0;NewMedia0;30974;501.21246;54277404834661;0.58099;0.41994;500.96936;0.24310;1362;1;0.54219;0.49175;1;0.59167;0.68056;0;;0.41860;0.44119;14.53474;0.95448;1;0.68524;0.45645;14.62339;0.96192;1;0;0.00000;4;2.83319;1;2.87674;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;35.42343;337.29532;
0;NewMedia0;30990;501.47089;54277407418894;0.58540;0.44947;501.22937;0.24152;1363;1;0.55771;0.47969;1;0.59167;0.68056;0;;0.41844;0.44170;14.18130;0.96928;1;0.68488;0.45666;14.28119;0.96183;1;0;0.00000;4;2.80235;1;2.85851;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;32.99727;284.86853;
0;NewMedia0;31021;501.97736;54277412483068;0.58614;0.50126;501.48724;0.49011;1364;1;0.58323;0.50143;0;0.59167;0.68148;0;;0.41876;0.44231;14.28290;1.03211;0;0.68528;0.45713;14.60235;1.03956;0;41;0.00000;4;2.76042;0;2.90223;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;55.95121;271.45508;
0;NewMedia0;31056;502.53925;54277418101983;0.58063;0.43628;502.18433;0.35492;1365;1;0.56647;0.49814;1;0.59167;0.68148;0;;0.41732;0.44159;13.31032;0.96192;1;0.68342;0.45592;14.16782;0.95448;1;0;0.00000;5;2.62593;1;2.74772;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;70.97129;98.57266;
0;NewMedia0;31094;503.15308;54277424240537;0.56920;0.45893;502.55554;0.59753;1366;1;0.55218;0.43319;1;0.59167;0.68148;0;;0.41720;0.44219;14.38533;0.98389;1;0.68335;0.45697;15.26644;0.99133;1;0;0.00000;5;2.89196;1;2.97097;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;32.86329;228.10379;
0;NewMedia0;31127;503.68707;54277429580688;0.57638;0.42022;503.16925;0.51782;1367;1;0.52383;0.38861;1;0.59062;0.68333;0;;0.41732;0.44084;14.68360;1.00622;1;0.68354;0.45540;14.89021;1.00622;1;0;0.00000;5;2.87042;1;2.87077;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;44.02104;71.75021;
0;NewMedia0;31145;503.97766;54277432486461;0.42448;0.17374;503.75214;0.22552;1368;1;0.56954;0.12010;1;0.59062;0.68519;0;;0.41785;0.43954;15.38466;0.99878;1;0.68376;0.45448;14.62004;0.99133;1;0;0.00000;5;2.96983;1;3.15603;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;394.86728;137.61211;
0;NewMedia0;31160;504.22052;54277434915157;0.54989;0.22620;503.99677;0.22375;1369;1;0.59466;0.35269;1;0.59062;0.68519;0;;0.42146;0.44037;14.03502;0.98389;1;0.68754;0.45634;14.51358;0.99133;1;0;0.00000;5;2.78491;1;2.96789;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;247.36307;346.75925;
0;NewMedia0;31168;504.35492;54277436258936;0.60875;0.32790;504.23700;0.11792;1370;1;0.60885;0.37388;0;0.59010;0.68519;0;;0.42133;0.44004;14.68786;0.98389;0;0.68769;0.45625;14.70518;0.97644;0;42;0.00000;5;2.77320;0;2.95723;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;157.59268;315.81628;
0;NewMedia0;31210;505.02979;54277443007476;0.58330;0.39173;504.60913;0.42065;1371;1;0.52348;0.45258;1;0.59010;0.68611;0;;0.42000;0.44126;14.63656;0.99878;1;0.68615;0.45652;14.47117;0.99878;1;0;0.00000;6;2.71634;1;2.81332;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;84.49799;234.67001;
0;NewMedia0;31235;505.43384;54277447048217;0.52053;0.42770;505.04675;0.38708;1372;1;0.57100;0.47003;1;0.59010;0.68611;0;;0.41776;0.44193;14.18223;0.96174;1;0.68359;0.45657;15.00858;0.96174;1;0;0.00000;6;2.87352;1;2.83361;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;126.62476;197.86607;
0;NewMedia0;31248;505.64404;54277449150148;0.70695;0.41939;505.44983;0.19421;1373;1;1.02129;0.31279;1;0.59010;0.68611;0;;0.42285;0.44145;15.00718;0.98398;1;0.68861;0.45605;15.35146;0.99143;1;0;0.00000;6;3.08850;1;3.12227;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;358.03891;1.43636;
0;NewMedia0;31265;505.91943;54277451904154;0.86921;0.39236;505.71130;0.20813;1374;1;0.47439;0.46375;1;0.59010;0.68611;0;;0.41672;0.44157;15.41028;0.94703;1;0.68228;0.45634;15.46922;0.94703;1;0;0.00000;6;3.06498;1;2.90606;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;312.90390;5.35320;
0;NewMedia0;31290;506.32440;54277455953659;0.47066;0.40801;505.98376;0.34064;1375;1;0.51612;0.46155;1;0.59010;0.68704;0;;0.41308;0.44232;16.02559;0.94703;1;0.67923;0.45538;16.71685;0.94703;1;0;0.00000;6;3.13902;1;3.16164;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;765.40265;181.26535;
0;NewMedia0;31308;506.61481;54277458858109;0.53215;0.39073;506.33966;0.27515;1376;1;0.50616;0.51742;1;0.58958;0.68796;0;;0.41557;0.44176;16.23736;0.99133;1;0.68125;0.45573;16.48145;0.98389;1;0;0.00000;6;3.24708;1;3.21804;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;119.52672;8.98268;
0;NewMedia0;31323;506.85834;54277461293141;0.43816;0.39368;506.63123;0.22711;1377;1;0.36626;0.42522;1;0.58958;0.68796;0;;0.41171;0.44176;16.92095;1.01575;1;0.67742;0.45532;17.22056;1.02418;1;0;0.00000;6;3.25496;1;3.27303;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;180.48888;181.01144;
0;NewMedia0;31346;507.22913;54277465000926;0.32827;0.40861;506.87567;0.35345;1378;1;0.26541;0.38864;1;0.58958;0.68981;0;;0.40700;0.44307;16.31795;0.96918;1;0.67270;0.45511;17.22574;0.97663;1;0;0.00000;6;3.29451;1;3.29236;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;211.60406;184.37022;
0;NewMedia0;31364;507.52130;54277467922548;0.32787;0.42996;507.24634;0.27496;1379;1;0.45698;0.38225;1;0.58958;0.68981;0;;0.41086;0.44206;16.08127;0.98407;1;0.67619;0.45469;16.02430;0.97663;1;0;0.00000;6;3.19265;1;3.14622;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;23.07080;268.09247;
0;NewMedia0;31398;508.07245;54277473434006;0.43439;0.44428;507.53790;0.53455;1380;1;0.42253;0.47485;1;0.58958;0.68981;0;;0.40815;0.44230;15.87168;0.98398;1;0.67378;0.45491;16.21268;0.97654;1;0;0.00000;6;3.15148;1;3.19251;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;205.10229;355.67554;
0;NewMedia0;31415;508.34497;54277476159196;0.44832;0.46227;508.08691;0.25806;1381;1;0.44161;0.47261;1;0.58958;0.68981;0;;0.40700;0.44266;15.26439;1.00622;1;0.67282;0.45508;15.90707;1.00622;1;0;0.00000;6;3.24559;1;3.10738;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;33.05785;324.00366;
0;NewMedia0;31466;509.17059;54277484415932;0.44828;0.48319;508.36194;0.80865;1382;1;0.43828;0.44517;1;0.58958;0.68981;0;;0.41236;0.44036;14.21331;0.98389;1;0.67848;0.45423;14.47895;0.99133;1;0;0.00000;6;2.91426;1;2.93429;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;22.59376;269.80530;
0;NewMedia0;31491;509.57434;54277488453128;0.41988;0.45319;509.18732;0.38702;1383;1;0.37399;0.30236;1;0.58958;0.68981;0;;0.41349;0.44036;14.16532;0.98398;1;0.67936;0.45458;14.23591;0.99143;1;0;0.00000;6;2.87550;1;2.80160;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;63.42764;149.28163;
0;NewMedia0;31512;509.91553;54277491864839;0.42600;0.41027;509.59039;0.32513;1384;1;0.43726;0.34398;1;0.58958;0.68981;0;;0.41470;0.43922;14.29618;0.99133;1;0.68099;0.45313;13.78353;0.98389;1;0;0.00000;6;2.73182;1;2.96196;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;47.81971;75.77548;
0;NewMedia0;31527;510.15955;54277494305198;0.49436;0.42084;509.93115;0.22839;1385;1;0.63024;0.71515;1;0.58958;0.68981;0;;0.41550;0.44277;12.83482;0.98398;1;0.68083;0.45529;13.84298;0.97654;1;0;0.00000;6;2.61941;1;2.79307;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;131.74672;355.02921;
0;NewMedia0;31547;510.48096;54277497519107;0.60618;0.61299;510.22101;0.25995;1386;1;0.59952;0.52154;1;0.58958;0.68981;0;;0.41269;0.44183;13.11643;1.00622;1;0.67860;0.45432;13.46761;1.00622;1;0;0.00000;6;2.52373;1;2.76638;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;298.59518;315.97321;
0;NewMedia0;31578;510.98163;54277502525919;0.57546;0.59690;510.49664;0.48499;1387;1;0.40243;0.56851;1;0.58958;0.68981;0;;0.40711;0.44284;13.02441;1.01633;1;0.67267;0.45494;12.73880;1.00889;1;0;0.00000;6;2.60701;1;2.68553;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;61.48898;163.58411;
0;NewMedia0;31597;511.28931;54277505602753;0.33220;0.55873;511.04742;0.24188;1388;1;0.44739;0.48693;1;0.58958;0.68981;0;;0.40916;0.44143;14.08919;0.98416;1;0.67458;0.45361;14.14807;0.98416;1;0;0.00000;6;2.66265;1;2.79163;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;468.87491;174.95602;
0;NewMedia0;31619;511.64514;54277509161129;0.42456;0.46699;511.30554;0.33960;1389;1;0.40785;0.41781;1;0.58958;0.68981;0;;0.41230;0.43949;13.79388;0.97681;1;0.67805;0.45208;13.15933;0.97681;1;0;0.00000;6;2.70204;1;2.67729;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;203.13310;29.19314;
0;NewMedia0;31632;511.85529;54277511262834;0.26170;0.66334;511.66193;0.19336;1390;1;0.07489;0.88237;1;0.58958;0.68981;0;;0.40826;0.44331;15.33030;0.98398;1;0.67374;0.45568;13.74820;0.97654;1;0;0.00000;6;2.90687;1;2.73591;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;377.81528;214.14398;
0;NewMedia0;31648;512.11646;54277513874380;0.15618;0.74310;511.91968;0.19678;1391;1;0.43962;0.52115;1;0.58958;0.68981;0;;0.41381;0.43932;14.00847;0.98416;1;0.67934;0.45211;13.58615;0.98416;1;0;0.00000;6;2.66557;1;2.62761;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;220.15077;203.03424;
0;NewMedia0;31668;512.43695;54277517079536;0.43858;0.49942;512.17847;0.25848;1392;1;0.45404;0.56226;1;0.58958;0.68981;0;;0.41435;0.43940;13.63063;0.96928;1;0.68016;0.45240;12.46277;0.97672;1;0;0.00000;6;2.64187;1;2.76221;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;602.70245;25.89079;
